Gene ID;source_id;Product Description;Min %ile (Within Chosen Samples);Max %ile (Within Chosen Samples)
PF3D7_1017200;PF3D7_1017200.1;enoyl-CoA hydratase-related protein, putative;18.8;44.9
PF3D7_1017300;PF3D7_1017300.1;golgi re-assembly stacking protein 1, golgi re-assembly stacking protein 2;26.2;68.2
PF3D7_1017300;PF3D7_1017300.2;golgi re-assembly stacking protein 1, golgi re-assembly stacking protein 2;26.2;68.2
PF3D7_1017400;PF3D7_1017400.1;phosphomannomutase, putative;52.8;84.3
PF3D7_1017500;PF3D7_1017500.1;myosin essential light chain ELC;49.5;97.1
PF3D7_1017600;PF3D7_1017600.1;conserved Plasmodium protein, unknown function;30;77
PF3D7_1017700;PF3D7_1017700.1;conserved Plasmodium protein, unknown function;19.7;42.5
PF3D7_1017800;PF3D7_1017800.1;conserved Plasmodium protein, unknown function;36.9;64.6
PF3D7_1017900;PF3D7_1017900.1;26S proteasome regulatory subunit p55, putative;87.2;95.2
PF3D7_1018000;PF3D7_1018000.1;tRNA pseudouridine synthase, putative;26.6;47.7
PF3D7_1018100;PF3D7_1018100.1;conserved Plasmodium protein, unknown function;0;20
PF3D7_1018200;PF3D7_1018200.1;serine/threonine protein phosphatase 8, putative;23.9;82
PF3D7_1018300;PF3D7_1018300.1;peptidase, putative;62.2;89.2
PF3D7_1018400;PF3D7_1018400.1;conserved Plasmodium protein, unknown function;25.6;59.5
PF3D7_1018500;PF3D7_1018500.1;pre-mRNA-splicing factor RDS3, putative;34.5;82.3
PF3D7_1018600;PF3D7_1018600.1;tRNA wybutosine-synthesizing protein, putative;21;46.6
PF3D7_1018700;PF3D7_1018700.1;conserved Plasmodium protein, unknown function;84;93.8
PF3D7_1018800;PF3D7_1018800.1;conserved protein, unknown function;17.5;37.2
PF3D7_1018900;PF3D7_1018900.1;conserved Plasmodium protein, unknown function;22.9;42.5
PF3D7_1019000;PF3D7_1019000.1;eukaryotic translation initiation factor subunit eIF2A, putative;66.1;87
PF3D7_1019100;PF3D7_1019100.1;conserved Plasmodium protein, unknown function;13.5;61.3
PF3D7_1019200;PF3D7_1019200.1;conserved Plasmodium protein, unknown function;0;21.4
PF3D7_1019300;PF3D7_1019300.1;zinc finger protein, putative;18.4;39.6
PF3D7_1019400;PF3D7_1019400.1;60S ribosomal protein L30e, putative;87.8;98.2
PF3D7_1019500;PF3D7_1019500.1;conserved Plasmodium membrane protein, unknown function;35;82.8
PF3D7_1019500;PF3D7_1019500.2;conserved Plasmodium membrane protein, unknown function;35;82.8
PF3D7_1019600;PF3D7_1019600.1;conserved Plasmodium protein, unknown function;17;62.9
PF3D7_1019700;PF3D7_1019700.1;conserved Plasmodium protein, unknown function;17.9;34.6
PF3D7_1019800;PF3D7_1019800.1;tRNA methyltransferase, putative;37.7;67.1
PF3D7_1019900;PF3D7_1019900.1;autophagy-related protein 8;71.9;96
PF3D7_1020000;PF3D7_1020000.1;RNA-binding protein 34, putative;59.1;83.1
PF3D7_1020100;PF3D7_1020100.1;flagellar outer arm dynein-associated protein, putative;0;67.5
PF3D7_1020200;PF3D7_1020200.1;conserved Plasmodium protein, unknown function;14;29.7
PF3D7_1020300;PF3D7_1020300.1;cytoplasmic dynein intermediate chain, putative;13.9;39
PF3D7_1020400;PF3D7_1020400.1;rRNA (cytosine-C(5))-methyltransferase, putative;21.6;72.7
PF3D7_1020500;PF3D7_1020500.1;ribosomal silencing factor RsfS, putative;20.9;55.2
PF3D7_1020600;PF3D7_1020600.1;conserved Plasmodium membrane protein, unknown function;9.8;21.2
PF3D7_1020700;PF3D7_1020700.1;N-acetyltransferase, GNAT family, putative;29;82.7
PF3D7_1020800;PF3D7_1020800.1;dihydrolipoamide acyltransferase component E2;9.8;37.2
PF3D7_1020900;PF3D7_1020900.1;ADP-ribosylation factor;80.9;97.3
PF3D7_1021000;PF3D7_1021000.1;conserved protein, unknown function;19.7;69.4
PF3D7_1021100;PF3D7_1021100.1;conserved Plasmodium protein, unknown function;37.1;50.5
PF3D7_1021200;PF3D7_1021200.1;conserved Plasmodium protein, unknown function;35.8;73.2
PF3D7_1021300;PF3D7_1021300.1;apicoplast integral membrane protein, putative;16.2;73.9
PF3D7_1021400;PF3D7_1021400.1;endomembrane protein 70, putative;83.9;91.8
PF3D7_1021500;PF3D7_1021500.1;ATP-dependent RNA helicase ROK1, putative;37.5;85.6
PF3D7_1021600;PF3D7_1021600.1;deoxyribose-phosphate aldolase, putative;64.5;95.5
PF3D7_1021700;PF3D7_1021700.1;conserved Plasmodium membrane protein, unknown function;32.8;60
PF3D7_1021800;PF3D7_1021800.1;schizont egress antigen-1;29.1;57
PF3D7_1021900;PF3D7_1021900.1;PHAX domain-containing protein, putative;51.4;68.6
PF3D7_1022000;PF3D7_1022000.1;RNA-binding protein, putative;37.8;85.4
PF3D7_1022100;PF3D7_1022100.1;methyltransferase, putative;44.8;78.1
PF3D7_1022200;PF3D7_1022200.1;conserved Plasmodium membrane protein, unknown function;40.6;87.2
PF3D7_1022300;PF3D7_1022300.1;ZIP domain-containing protein, putative;15;55.8
PF3D7_1022400;PF3D7_1022400.1;serine/arginine-rich splicing factor 4;67.4;92.1
PF3D7_1022500;PF3D7_1022500.1;citrate synthase, mitochondrial, putative;37.1;86.7
PF3D7_1022600;PF3D7_1022600.1;kelch protein K10;25.3;84.6
PF3D7_1022700;PF3D7_1022700.1;phospholipid scramblase, putative;44.4;95.9
PF3D7_1022800;PF3D7_1022800.1;4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin), putative;23.8;62.5
PF3D7_1022900;PF3D7_1022900.1;CDGSH iron-sulfur domain-containing protein, putative;34.8;89.2
PF3D7_1023000;PF3D7_1023000.1;conserved Plasmodium membrane protein, unknown function;60.7;89.8
PF3D7_1023100;PF3D7_1023100.1;dynein heavy chain, putative;7;18.3
PF3D7_1023200;PF3D7_1023200.1;orotidine 5'-phosphate decarboxylase;55.1;81.7
PF3D7_1023300;PF3D7_1023300.1;conserved protein, unknown function;0;86.5
PF3D7_1023400;PF3D7_1023400.1;HORMA domain protein, putative;30.1;83.6
PF3D7_1023500;PF3D7_1023500.1;conserved Plasmodium protein, unknown function;17.7;88.3
PF3D7_1023600;PF3D7_1023600.1;conserved protein, unknown function;7;20.5
PF3D7_1023700;PF3D7_1023700.1;conserved Plasmodium protein, unknown function;0;17.9
PF3D7_1023800;PF3D7_1023800.1;conserved Plasmodium protein, unknown function;7.3;20.7
PF3D7_1023900;PF3D7_1023900.1;chromodomain-helicase-DNA-binding protein 1 homolog, putative;52.9;81.7
PF3D7_1024000;PF3D7_1024000.1;conserved Plasmodium protein, unknown function;50.8;77.9
PF3D7_1024100;PF3D7_1024100.1;conserved Plasmodium protein, unknown function;9.7;21.5
PF3D7_1024200;PF3D7_1024200.1;RNA-binding protein, putative;0;54
PF3D7_1024300;PF3D7_1024300.1;ATP synthase-associated protein, putative;41.1;79
PF3D7_1024400;PF3D7_1024400.1;conserved Plasmodium protein, unknown function;10.3;31.1
PF3D7_1024500;PF3D7_1024500.1;conserved Plasmodium protein, unknown function;12.2;61.9
PF3D7_1024600;PF3D7_1024600.1;RAP protein, putative;31.5;57
PF3D7_1024700;PF3D7_1024700.1;conserved protein, unknown function;41.8;54.6
PF3D7_1024800;PF3D7_1024800.1;exported protein 3;77.6;98.1
PF3D7_1024900;PF3D7_1024900.1;conserved Plasmodium protein, unknown function;24.9;49.8
PF3D7_1025000;PF3D7_1025000.1;EF-hand calcium-binding domain-containing protein, putative;32.1;77.4
PF3D7_1025100;PF3D7_1025100.1;glutamine--fructose-6-phosphate aminotransferase [isomerizing], putative;35.8;69.6
PF3D7_1025200;PF3D7_1025200.1;ATP synthase mitochondrial F1 complex assembly factor 2, putative;20.3;40.9
PF3D7_1025300;PF3D7_1025300.1;conserved protein, unknown function;43.3;73.3
PF3D7_1025400;PF3D7_1025400.1;conserved Plasmodium membrane protein, unknown function;19.5;85.3
PF3D7_1025500;PF3D7_1025500.1;conserved Plasmodium protein, unknown function;9.8;16.8
PF3D7_1025600;PF3D7_1025600.1;cytochrome c oxidase copper chaperone, putative;14.5;93.4
PF3D7_1025700;PF3D7_1025700.1;conserved protein, unknown function;48;93.3
PF3D7_1025800;PF3D7_1025800.1;conserved protein, unknown function;0;90
PF3D7_1025900;PF3D7_1025900.1;conserved protein, unknown function;25.9;72
PF3D7_1026000;PF3D7_1026000.1;conserved Plasmodium protein, unknown function;75.2;93.8
PF3D7_1026100;PF3D7_1026100.1;conserved Plasmodium protein, unknown function;16.3;56.4
PF3D7_1026200;PF3D7_1026200.1;conserved protein, unknown function;38.9;74.3
PF3D7_1026300;PF3D7_1026300.1;conserved Plasmodium protein, unknown function;10.8;38.1
PF3D7_1026400;PF3D7_1026400.1;cell division cycle protein 20 homolog, putative;8.1;17.7
PF3D7_1026500;PF3D7_1026500.1;conserved Plasmodium protein, unknown function;0;68.4
PF3D7_1026600;PF3D7_1026600.1;conserved Plasmodium protein, unknown function;23.3;82.5
PF3D7_1026800;PF3D7_1026800.1;40S ribosomal protein S2;96.2;99.2
PF3D7_1026900;PF3D7_1026900.1;biotin--protein ligase 1;4.5;21.3
PF3D7_1027000;PF3D7_1027000.1;conserved Plasmodium protein, unknown function;6.2;16.6
PF3D7_1027100;PF3D7_1027100.1;U3 small nucleolar ribonucleoprotein protein MPP10, putative;10.7;66.2
PF3D7_1027200;PF3D7_1027200.1;mitochondrial ribosomal protein S22 precursor, putative;20.3;64.1
PF3D7_1027300;PF3D7_1027300.1;peroxiredoxin;79.5;98.1
PF3D7_1027400;PF3D7_1027400.1;DNA-directed RNA polymerase II subunit RPB7, putative;68.3;90.2
PF3D7_1027500;PF3D7_1027500.1;conserved Plasmodium protein, unknown function;11.8;54.7
PF3D7_1027600;PF3D7_1027600.1;meiotic recombination protein SPO11-2, putative;22.5;60
PF3D7_1027700;PF3D7_1027700.1;centrin-3;33.3;72.3
PF3D7_1027700;PF3D7_1027700.2;centrin-3;33.3;72.3
PF3D7_1027800;PF3D7_1027800.1;60S ribosomal protein L3;95.2;99.3
PF3D7_1027900;PF3D7_1027900.1;palmitoyltransferase DHHC10, putative;18.1;39.4
PF3D7_1028000;PF3D7_1028000.1;methyltransferase, putative;21.8;76.5
PF3D7_1028100;PF3D7_1028100.1;protoporphyrinogen oxidase;12;24.9
PF3D7_1028200;PF3D7_1028200.1;RING zinc finger protein, putative;36.8;93.7
PF3D7_1028300;PF3D7_1028300.1;rRNA-processing protein EBP2, putative;45.3;92.2
PF3D7_1028400;PF3D7_1028400.1;nucleolar preribosomal assembly protein, putative;54.1;76.8
PF3D7_1028500;PF3D7_1028500.1;partial CSTF domain-containing protein, putative;43.6;88.2
PF3D7_1028600;PF3D7_1028600.1;conserved Plasmodium protein, unknown function;40.1;84.5
PF3D7_1028700;PF3D7_1028700.1;merozoite TRAP-like protein;32.6;92.6
PF3D7_1028800;PF3D7_1028800.1;conserved protein, unknown function;37.2;91.9
PF3D7_1028900;PF3D7_1028900.1;inner membrane complex protein 1m, putative;21.4;76.1
PF3D7_1029000;PF3D7_1029000.1;conserved Plasmodium protein, unknown function, pseudogene;8.8;51.2
PF3D7_1029100;PF3D7_1029100.1;conserved Plasmodium protein, unknown function;11.8;39.8
PF3D7_1029100;PF3D7_1029100.2;conserved Plasmodium protein, unknown function;11.8;39.8
PF3D7_1029200;PF3D7_1029200.1;WD repeat-containing protein, putative;21.2;80.3
PF3D7_1029300;PF3D7_1029300.1;conserved protein, unknown function;27.7;55.6
PF3D7_1029400;PF3D7_1029400.1;LEM3/CDC50 family protein, putative;77;88.8
PF3D7_1029500;PF3D7_1029500.1;conserved Plasmodium protein, unknown function;0;31.2
PF3D7_1029600;PF3D7_1029600.1;adenosine deaminase;94.1;99.3
PF3D7_1029700;PF3D7_1029700.1;conserved Plasmodium protein, unknown function;5.7;21.2
PF3D7_1029800;PF3D7_1029800.1;heptatricopeptide repeat and RAP domain-containing protein, putative;30.2;66.3
PF3D7_1029900;PF3D7_1029900.1;conserved Plasmodium protein, unknown function;31;87.8
PF3D7_1030000;PF3D7_1030000.1;transcription elongation factor SPT4, putative;80.7;92.5
PF3D7_1030100;PF3D7_1030100.1;pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative;42.1;78
PF3D7_1030200;PF3D7_1030200.1;claudin-like apicomplexan microneme protein, putative;35.6;94.3
PF3D7_1030300;PF3D7_1030300.1;conserved Plasmodium protein, unknown function;23.9;74
PF3D7_1030400;PF3D7_1030400.1;conserved protein, unknown function;0;31.8
PF3D7_1030500;PF3D7_1030500.1;26S proteasome regulatory subunit RPN9, putative;73.6;89.7
PF3D7_1030600;PF3D7_1030600.1;tRNA N6-adenosine threonylcarbamoyltransferase;28.2;80.3
PF3D7_1030700;PF3D7_1030700.1;RNA methyltransferase, putative;45.1;82.1
PF3D7_1030800;PF3D7_1030800.1;calmodulin, putative;0;86.8
PF3D7_1030900;PF3D7_1030900.1;ookinete surface protein P28;13.7;45.2
PF3D7_1031000;PF3D7_1031000.1;ookinete surface protein P25;34.8;49
PF3D7_1031100;PF3D7_1031100.1;conserved Plasmodium protein, unknown function;48.9;61.9
PF3D7_1031200;PF3D7_1031200.1;MORN repeat-containing protein 1;20.9;79.4
PF3D7_1031300;PF3D7_1031300.1;conserved Plasmodium protein, unknown function;46.6;74.8
PF3D7_1031400;PF3D7_1031400.1;OTU-like cysteine protease;13.1;70.3
PF3D7_1031400;PF3D7_1031400.2;OTU-like cysteine protease;13.1;70.3
PF3D7_1031500;PF3D7_1031500.1;DEAD/DEAH box helicase, putative;54.2;79.5
PF3D7_1031600;PF3D7_1031600.1;conserved Plasmodium protein, unknown function;18.3;57.6
PF3D7_1031700;PF3D7_1031700.1;protein phosphatase inhibitor 3;94.8;99.3
PF3D7_1031800;PF3D7_1031800.1;conserved protein, unknown function;24.3;75.7
PF3D7_1031900;PF3D7_1031900.1;conserved Plasmodium protein, unknown function;8.6;24
PF3D7_1032000;PF3D7_1032000.1;ribosome maturation factor RimM, putative;23.7;52.7
PF3D7_1032100;PF3D7_1032100.1;mRNA-decapping enzyme subunit 1, putative;48.6;94.6
PF3D7_1032200;PF3D7_1032200.1;conserved Plasmodium protein, unknown function;0;30
PF3D7_1032300;PF3D7_1032300.1;conserved protein, unknown function;8.4;50.9
PF3D7_1032400;PF3D7_1032400.1;phosphatidylinositol N-acetylglucosaminyltransferase subunit A, putative;28;87.6
PF3D7_1032500;PF3D7_1032500.1;DER1-like protein, putative;47;95.8
PF3D7_1032600;PF3D7_1032600.1;conserved protein, unknown function;8.6;40.6
PF3D7_1032700;PF3D7_1032700.1;conserved Plasmodium protein, unknown function;30.6;82.6
PF3D7_1032800;PF3D7_1032800.1;leucine-rich repeat protein;32.2;57.5
PF3D7_1032900;PF3D7_1032900.1;RNA polymerase II-associated protein 1, putative;15.7;61
PF3D7_1033000;PF3D7_1033000.1;heptatricopeptide repeat-containing protein HPR1, putative;40.5;56.8
PF3D7_1033100;PF3D7_1033100.1;S-adenosylmethionine decarboxylase/ornithine decarboxylase;88.1;93.9
PF3D7_1033200;PF3D7_1033200.1;early transcribed membrane protein 10.2;91.2;98.3
PF3D7_1033300;PF3D7_1033300.1;conserved protein, unknown function;48.7;90.9
PF3D7_1033400;PF3D7_1033400.1;haloacid dehalogenase-like hydrolase;86.8;97.4
PF3D7_1033500;PF3D7_1033500.1;WD repeat-containing protein 70, putative;38.9;68
PF3D7_1033600;PF3D7_1033600.1;pre-mRNA-splicing factor CEF1, putative;51.7;88.1
PF3D7_1033700;PF3D7_1033700.1;bromodomain protein 1;68;86.5
PF3D7_1033800;PF3D7_1033800.1;plasmepsin VII;0;16.9
PF3D7_1033900;PF3D7_1033900.1;ubiquitin-conjugating enzyme E2, putative;70.5;96.5
PF3D7_1034000;PF3D7_1034000.1;Sec1 family protein, putative;58.8;78.9
PF3D7_1034100;PF3D7_1034100.1;conserved protein, unknown function;0;29
PF3D7_1034200;PF3D7_1034200.1;ribosomal protein L27, putative;11.5;60.5
PF3D7_1034300;PF3D7_1034300.1;thioredoxin-like associated protein 2, putative;0;19.9
PF3D7_1034400;PF3D7_1034400.1;flavoprotein subunit of succinate dehydrogenase;31;82
PF3D7_1034500;PF3D7_1034500.1;conserved Plasmodium protein, unknown function;22.4;55.5
PF3D7_1034600;PF3D7_1034600.1;translation initiation factor IF-3, putative;44.8;79.4
PF3D7_1034700;PF3D7_1034700.1;ADP-ribosylation factor, putative;23.2;68.5
PF3D7_1034800;PF3D7_1034800.1;conserved protein, unknown function;14.6;53.3
PF3D7_1034900;PF3D7_1034900.1;methionine--tRNA ligase;84.5;94.5
PF3D7_1035000;PF3D7_1035000.1;U2 snRNA/tRNA pseudouridine synthase, putative;24.6;60.5
PF3D7_1035100;PF3D7_1035100.1;probable protein, unknown function;26.6;91.7
PF3D7_1035200;PF3D7_1035200.1;S-antigen;28.3;94
PF3D7_1035300;PF3D7_1035300.1;glutamate-rich protein GLURP;32.9;84.2
PF3D7_1035400;PF3D7_1035400.1;merozoite surface protein 3;48.1;98
PF3D7_1035500;PF3D7_1035500.1;merozoite surface protein 6;64.7;98.8
PF3D7_1035600;PF3D7_1035600.1;merozoite surface protein;13.9;58.7
PF3D7_1035700;PF3D7_1035700.1;duffy binding-like merozoite surface protein;40;95
PF3D7_1035800;PF3D7_1035800.1;probable protein, unknown function;33.9;97.5
PF3D7_1035900;PF3D7_1035900.1;probable protein, unknown function;24.7;89.6
PF3D7_1036000;PF3D7_1036000.1;merozoite surface protein 11;29.6;91.5
PF3D7_1036300;PF3D7_1036300.1;duffy binding-like merozoite surface protein 2;6.2;27.9
PF3D7_1036400;PF3D7_1036400.1;liver stage antigen 1;13.1;22
PF3D7_1036500;PF3D7_1036500.1;conserved Plasmodium protein, unknown function;17.2;71.9
PF3D7_1036600;PF3D7_1036600.1;conserved protein, unknown function, unspecified product;51.5;89.4
PF3D7_1036600;PF3D7_1036600.2;conserved protein, unknown function, unspecified product;51.5;89.4
PF3D7_1036700;PF3D7_1036700.1;phosducin-like protein 2, putative;20.4;86.5
PF3D7_1036800;PF3D7_1036800.1;acetyl-CoA transporter, putative;24.7;83.6
PF3D7_1036900;PF3D7_1036900.1;conserved Plasmodium protein, unknown function;51.2;96.3
PF3D7_1037000;PF3D7_1037000.1;DNA polymerase zeta catalytic subunit, putative;17.9;31.7
PF3D7_1037100;PF3D7_1037100.1;pyruvate kinase 2;27;55.9
PF3D7_1037200;PF3D7_1037200.1;conserved Plasmodium protein, unknown function;8.7;19.5
PF3D7_1037300;PF3D7_1037300.1;ADP/ATP transporter on adenylate translocase;68.8;95.7
PF3D7_1037400;PF3D7_1037400.1;conserved Plasmodium protein, unknown function;16.7;57
PF3D7_1037500;PF3D7_1037500.1;dynamin-like protein;32;75.2
PF3D7_1037600;PF3D7_1037600.1;TFIIH basal transcription factor complex helicase XPB subunit, putative;42.7;76
PF3D7_1037700;PF3D7_1037700.1;enhancer of rudimentary homolog, putative;75.9;95.3
PF3D7_1037800;PF3D7_1037800.1;dynein intermediate chain, putative;9.1;18.7
PF3D7_1037900;PF3D7_1037900.1;conserved Plasmodium protein, unknown function;11.9;70.9
PF3D7_1038000;PF3D7_1038000.1;antigen UB05;97.5;99.9
PF3D7_1038000;PF3D7_1038000.2;antigen UB05;97.5;99.9
PF3D7_1038100;PF3D7_1038100.1;GDP dissociation inhibitor, putative;28.6;69.6
PF3D7_1038200;PF3D7_1038200.1;conserved Plasmodium protein, unknown function;0;66
PF3D7_1038300;PF3D7_1038300.1;conserved Plasmodium protein, unknown function;8.4;32.9
PF3D7_1038400;PF3D7_1038400.1;gametocyte-specific protein;41.9;78.3
PF3D7_1038500;PF3D7_1038500.1;Plasmodium exported protein, unknown function;18.1;37.2
PF3D7_1038600;PF3D7_1038600.1;Plasmodium exported protein, unknown function;18.3;53.1
PF3D7_1038700;PF3D7_1038700.1;Plasmodium exported protein, unknown function;16.6;62.6
PF3D7_1038800;PF3D7_1038800.1;RESA-like protein with PHIST and DnaJ domains;11.5;77.9
PF3D7_1038900;PF3D7_1038900.1;esterase, putative;17.5;59.2
PF3D7_1039000;PF3D7_1039000.1;serine/threonine protein kinase, FIKK family;28.6;94.1
PF3D7_1039100;PF3D7_1039100.1;DnaJ protein, putative, pseudogene;4.6;23.8
PF3D7_1039200;PF3D7_1039200.1;Plasmodium exported protein, unknown function, pseudogene;0;8.8
PF3D7_1039400;PF3D7_1039400.1;erythrocyte membrane protein 1 (PfEMP1), pseudogene;0;0
PF3D7_1039600;PF3D7_1039600.1;exported protein family 1, pseudogene;0;8.5
PF3D7_1039700;PF3D7_1039700.1;Pfmc-2TM Maurer's cleft two transmembrane protein;7.2;58.9
PF3D7_1039800;PF3D7_1039800.1;exported protein family 3;0;6.5
PF3D7_1039900;PF3D7_1039900.1;exported protein family 4;0;6
PF3D7_1040000;PF3D7_1040000.1;rifin;0;8.5
PF3D7_1040100;PF3D7_1040100.1;rifin;0;13.2
PF3D7_1040200;PF3D7_1040200.1;stevor;8.8;61.9
PF3D7_1040300;PF3D7_1040300.1;rifin;3.7;43.1
PF3D7_1040400;PF3D7_1040400.1;rifin;7.4;33.5
PF3D7_1040500;PF3D7_1040500.1;rifin;0;18.9
PF3D7_1040600;PF3D7_1040600.1;rifin;0;22.4
PF3D7_1040700;PF3D7_1040700.1;rifin;5.2;18.9
PF3D7_1040800;PF3D7_1040800.1;rifin;0;13.6
PF3D7_1040900;PF3D7_1040900.1;rifin;0;20.1
PF3D7_1041000;PF3D7_1041000.1;rifin;0;12.7
PF3D7_1041100;PF3D7_1041100.1;rifin;0;17.1
PF3D7_1041200;PF3D7_1041200.1;rifin;0;18.1
PF3D7_1041300;PF3D7_1041300.1;erythrocyte membrane protein 1, PfEMP1;16.2;33.8
PF3D7_1100100;PF3D7_1100100.1;erythrocyte membrane protein 1, PfEMP1;25.2;51.3
PF3D7_1100200;PF3D7_1100200.1;erythrocyte membrane protein 1, PfEMP1;23.2;56.4
PF3D7_1100300;PF3D7_1100300.1;rifin;0;25.3
PF3D7_1100400;PF3D7_1100400.1;rifin;0;12.9
PF3D7_1100500;PF3D7_1100500.1;rifin;0;25
PF3D7_1100600;PF3D7_1100600.1;Plasmodium exported protein (PHISTa), unknown function, pseudogene;0;7.5
PF3D7_1100700;PF3D7_1100700.1;stevor, pseudogene;0;22.2
PF3D7_1100800;PF3D7_1100800.1;Pfmc-2TM Maurer's cleft two transmembrane protein;7.2;72.1
PF3D7_1100900;PF3D7_1100900.1;exported protein family 1, pseudogene;0;10
PF3D7_1101000;PF3D7_1101000.1;erythrocyte membrane protein 1 (PfEMP1), pseudogene;0;38.7
PF3D7_1101100;PF3D7_1101100.1;rifin;0;27.8
PF3D7_1101200;PF3D7_1101200.1;rifin;0;4.9
PF3D7_1101300;PF3D7_1101300.1;rifin;7.4;41
PF3D7_1101400;PF3D7_1101400.1;rifin, pseudogene;0;5.4
PF3D7_1101500;PF3D7_1101500.1;exported protein family 4;0;6.3
PF3D7_1101600;PF3D7_1101600.1;exported protein family 3;0;0
PF3D7_1101700;PF3D7_1101700.1;Pfmc-2TM Maurer's cleft two transmembrane protein;0;47.7
